x_0,y_0,z_0,vis_0,x_1,y_1,z_1,vis_1,x_2,y_2,z_2,vis_2,x_3,y_3,z_3,vis_3,x_4,y_4,z_4,vis_4,x_5,y_5,z_5,vis_5,x_6,y_6,z_6,vis_6,x_7,y_7,z_7,vis_7,x_8,y_8,z_8,vis_8,x_9,y_9,z_9,vis_9,x_10,y_10,z_10,vis_10,x_11,y_11,z_11,vis_11,x_12,y_12,z_12,vis_12,x_13,y_13,z_13,vis_13,x_14,y_14,z_14,vis_14,x_15,y_15,z_15,vis_15,x_16,y_16,z_16,vis_16,x_17,y_17,z_17,vis_17,x_18,y_18,z_18,vis_18,x_19,y_19,z_19,vis_19,x_20,y_20,z_20,vis_20,x_21,y_21,z_21,vis_21,x_22,y_22,z_22,vis_22,x_23,y_23,z_23,vis_23,x_24,y_24,z_24,vis_24,x_25,y_25,z_25,vis_25,x_26,y_26,z_26,vis_26,x_27,y_27,z_27,vis_27,x_28,y_28,z_28,vis_28,x_29,y_29,z_29,vis_29,x_30,y_30,z_30,vis_30,x_31,y_31,z_31,vis_31,x_32,y_32,z_32,vis_32,label
0.7141590118408203,0.8459871411323547,-0.3746497929096222,0.9974086880683899,0.705528199672699,0.8504378199577332,-0.39228180050849915,0.9971359372138977,0.7036725878715515,0.8453004360198975,-0.3925480246543884,0.9967343211174011,0.7018111348152161,0.8404726982116699,-0.39235231280326843,0.9973973631858826,0.7043280005455017,0.8584100008010864,-0.3679639399051666,0.9978718161582947,0.7016880512237549,0.8586341738700867,-0.36847740411758423,0.9982091784477234,0.6987867951393127,0.8589020371437073,-0.368687242269516,0.9990085363388062,0.683912456035614,0.8074234127998352,-0.40575405955314636,0.9963769912719727,0.6808489561080933,0.8311892747879028,-0.29562342166900635,0.9976270794868469,0.7114292979240417,0.8202028274536133,-0.3689008057117462,0.9968967437744141,0.7109416127204895,0.8263831734657288,-0.33928215503692627,0.9975925087928772,0.6905801892280579,0.6351594924926758,-0.3872165381908417,0.9996720552444458,0.6489555239677429,0.7803691625595093,-0.15141405165195465,0.9997639060020447,0.7412997484207153,0.47907066345214844,-0.3976653218269348,0.9915921688079834,0.6955841183662415,0.7115509510040283,0.032221995294094086,0.07180370390415192,0.8498205542564392,0.48719149827957153,-0.41413840651512146,0.9490067958831787,0.7762977480888367,0.7163088321685791,0.06979672610759735,0.4199964106082916,0.8705259561538696,0.5067093968391418,-0.4596221148967743,0.9213218092918396,0.7849852442741394,0.7595072984695435,0.06129257008433342,0.4259309470653534,0.8612024188041687,0.5361944437026978,-0.462039977312088,0.9257788062095642,0.7883146405220032,0.7542179822921753,0.026860946789383888,0.44112423062324524,0.8538314700126648,0.5308093428611755,-0.41485172510147095,0.8654502034187317,0.7859314680099487,0.7337065935134888,0.05553166940808296,0.40152931213378906,0.6956846117973328,0.375353068113327,-0.08105217665433884,0.9997156858444214,0.6781854629516602,0.44911372661590576,0.08099394291639328,0.9997057318687439,0.7052595615386963,0.22357183694839478,0.15586227178573608,0.30286112427711487,0.7002202868461609,0.27921366691589355,0.27960798144340515,0.01227144617587328,0.6782955527305603,0.08803845196962357,0.3862016499042511,0.5046417713165283,0.676160454750061,0.15554606914520264,0.5030078887939453,0.03630470857024193,0.6653004288673401,0.04460602626204491,0.4041784703731537,0.4867793619632721,0.6659477949142456,0.12838011980056763,0.5258718132972717,0.09559325873851776,0.7293363213539124,0.08865731954574585,0.34650930762290955,0.5245874524116516,0.7232727408409119,0.1391715556383133,0.48824089765548706,0.11439460515975952,4
0.6963424682617188,0.844971776008606,-0.3686375916004181,0.996462881565094,0.6842125654220581,0.8496227264404297,-0.3869151473045349,0.9959688186645508,0.6817771792411804,0.8446729183197021,-0.38717538118362427,0.9954127073287964,0.6794778108596802,0.8400020599365234,-0.3869771957397461,0.9963768124580383,0.6831815242767334,0.8573794960975647,-0.36265307664871216,0.9970272779464722,0.6803627014160156,0.8576686978340149,-0.36315208673477173,0.9974962472915649,0.6775137782096863,0.857991635799408,-0.3633447587490082,0.9986526370048523,0.6613589525222778,0.8075730204582214,-0.40328946709632874,0.9948042035102844,0.6612498760223389,0.8311123251914978,-0.292162150144577,0.9967281222343445,0.6928235292434692,0.8188633918762207,-0.3635149300098419,0.9958735704421997,0.6922025084495544,0.8256449699401855,-0.3337363600730896,0.9969443678855896,0.6716333031654358,0.6310136318206787,-0.3891335725784302,0.99962317943573,0.6393237709999084,0.7760300636291504,-0.14373739063739777,0.9997615218162537,0.7421025037765503,0.49505090713500977,-0.40183529257774353,0.9910659193992615,0.6961238980293274,0.715184211730957,0.04366552084684372,0.0715436115860939,0.8498620986938477,0.4877939820289612,-0.4258681535720825,0.9521086812019348,0.7769721150398254,0.7163865566253662,0.07948232442140579,0.45887506008148193,0.87038254737854,0.5075791478157043,-0.47486087679862976,0.9262682795524597,0.7869974374771118,0.7595203518867493,0.07374636828899384,0.4646201729774475,0.8612163662910461,0.5389717817306519,-0.47776344418525696,0.9306333661079407,0.7890365123748779,0.7542048692703247,0.039584506303071976,0.4806790351867676,0.8538952469825745,0.5331055521965027,-0.4271479547023773,0.8724185824394226,0.7866743206977844,0.7333935499191284,0.06640668213367462,0.43834832310676575,0.6922107338905334,0.3733713924884796,-0.0833207294344902,0.9996817708015442,0.6775878667831421,0.43948087096214294,0.08325313031673431,0.9996849894523621,0.7024679183959961,0.22487948834896088,0.1622919887304306,0.27977460622787476,0.6967203617095947,0.27764078974723816,0.29725778102874756,0.01138798426836729,0.6781205534934998,0.09122630208730698,0.3956364095211029,0.4759509861469269,0.6762576699256897,0.16641004383563995,0.5323122143745422,0.033729150891304016,0.665298342704773,0.04722881689667702,0.4133603274822235,0.4610145688056946,0.6665368676185608,0.14450529217720032,0.5559014678001404,0.08932045847177505,0.7293224334716797,0.09475568681955338,0.3481108546257019,0.49535834789276123,0.7232705950737,0.14842556416988373,0.5157257318496704,0.1068572998046875,4
0.6804652810096741,0.835062563419342,-0.36698949337005615,0.9938154816627502,0.668960690498352,0.8423799872398376,-0.3858015835285187,0.9927290678024292,0.6660414934158325,0.837392270565033,-0.3860226273536682,0.9919015169143677,0.6632847189903259,0.8322371244430542,-0.38580772280693054,0.9936107397079468,0.6700250506401062,0.8503506183624268,-0.3622550368309021,0.9946736097335815,0.6680167317390442,0.8513855338096619,-0.36268335580825806,0.9956384897232056,0.6661078929901123,0.8527069687843323,-0.36278486251831055,0.9977259039878845,0.6462351083755493,0.8015621304512024,-0.40159711241722107,0.9906344413757324,0.6499112844467163,0.8293054103851318,-0.2901310324668884,0.994437038898468,0.6767866015434265,0.8075547814369202,-0.36134499311447144,0.9931697249412537,0.6778732538223267,0.8158362507820129,-0.33239203691482544,0.9952699542045593,0.6585489511489868,0.6302356719970703,-0.38637039065361023,0.9995498061180115,0.629633367061615,0.7704954147338867,-0.14348891377449036,0.9997495412826538,0.7420188784599304,0.5177857875823975,-0.3959959149360657,0.9902530312538147,0.6948824524879456,0.7217164635658264,0.036691054701805115,0.07265301048755646,0.8498252034187317,0.4909696877002716,-0.4285528361797333,0.9546436071395874,0.7775617837905884,0.7171746492385864,0.04974314942955971,0.4944189488887787,0.8703590631484985,0.511411726474762,-0.47924596071243286,0.9305802583694458,0.7872632741928101,0.7597603797912598,0.038306377828121185,0.49982187151908875,0.8615673780441284,0.5419897437095642,-0.48556503653526306,0.9349859356880188,0.7894183397293091,0.7541450262069702,-0.0023172677028924227,0.5168960094451904,0.8539838790893555,0.5357614159584045,-0.431679904460907,0.8788384199142456,0.7872013449668884,0.7333319783210754,0.032313041388988495,0.4727928042411804,0.6920190453529358,0.3700385093688965,-0.08336909115314484,0.9996790289878845,0.6785892248153687,0.43486589193344116,0.08328776806592941,0.9996886253356934,0.6991522312164307,0.22539876401424408,0.1662546694278717,0.2599681317806244,0.6934381127357483,0.27554282546043396,0.307525634765625,0.010753704234957695,0.6779556274414062,0.09258083999156952,0.3937673568725586,0.4545169472694397,0.676277756690979,0.17197686433792114,0.5347694754600525,0.031918611377477646,0.6645680069923401,0.049131862819194794,0.41079482436180115,0.4392041563987732,0.6666673421859741,0.14851799607276917,0.5576193332672119,0.08467802405357361,0.7290753722190857,0.09617266803979874,0.33821767568588257,0.4756264090538025,0.7225533127784729,0.1573428362607956,0.5161844491958618,0.10192609578371048,4
0.6766335964202881,0.8179101943969727,-0.3517988622188568,0.9936790466308594,0.665395975112915,0.8259702324867249,-0.37055543065071106,0.9925872087478638,0.6616462469100952,0.8211079835891724,-0.3708353042602539,0.9917483329772949,0.6577746272087097,0.8154439926147461,-0.3706279695034027,0.9934378862380981,0.6675717234611511,0.8335207104682922,-0.34289345145225525,0.994564414024353,0.6660254597663879,0.8352518677711487,-0.3434212803840637,0.9955809712409973,0.6644873023033142,0.8375869989395142,-0.3436594605445862,0.9976815581321716,0.637050211429596,0.7866640686988831,-0.38898640871047974,0.9905156493186951,0.6450459361076355,0.8192629218101501,-0.2622908353805542,0.9943562150001526,0.6713918447494507,0.7885575294494629,-0.34765005111694336,0.992870569229126,0.6739625930786133,0.797036349773407,-0.31354820728302,0.9951221942901611,0.6507588624954224,0.6266344785690308,-0.38083168864250183,0.9995226263999939,0.623190701007843,0.7603562474250793,-0.12719838321208954,0.9997526407241821,0.7439985275268555,0.5330300331115723,-0.3919735252857208,0.9887983798980713,0.6961392760276794,0.7239709496498108,0.008208243176341057,0.07328395545482635,0.8498780727386475,0.49183452129364014,-0.41742488741874695,0.955706000328064,0.7778769135475159,0.7173197269439697,-0.027420680969953537,0.5178542137145996,0.8703413009643555,0.5119105577468872,-0.467242032289505,0.9330523014068604,0.7877102494239807,0.7603234052658081,-0.04696789011359215,0.5248592495918274,0.8622035384178162,0.5418586134910583,-0.47331923246383667,0.9376917481422424,0.7898006439208984,0.754156231880188,-0.08493312448263168,0.5432526469230652,0.8549960255622864,0.5357340574264526,-0.42024555802345276,0.8820270895957947,0.7872856259346008,0.7330553531646729,-0.04548833519220352,0.49723076820373535,0.6916388273239136,0.36564892530441284,-0.08476582169532776,0.9996868968009949,0.6790592670440674,0.42892733216285706,0.08464184403419495,0.9997010231018066,0.696958601474762,0.2251533716917038,0.16566158831119537,0.24250757694244385,0.6899681091308594,0.2710696756839752,0.3070053458213806,0.010380975902080536,0.6781619191169739,0.09242811053991318,0.3918153643608093,0.4316135048866272,0.6764529943466187,0.16850993037223816,0.5325196385383606,0.030459202826023102,0.6645506620407104,0.04877762496471405,0.4089445471763611,0.41484084725379944,0.6662063002586365,0.1427765190601349,0.5552534461021423,0.0809374451637268,0.7290481328964233,0.09758290648460388,0.3275556266307831,0.45632362365722656,0.7218496799468994,0.15914759039878845,0.5139020085334778,0.09846346825361252,4
0.6747615337371826,0.8111156225204468,-0.33580926060676575,0.9937500357627869,0.6657540798187256,0.8201793432235718,-0.3566765785217285,0.9926642775535583,0.6623101830482483,0.8157939314842224,-0.35695838928222656,0.9918498992919922,0.658901572227478,0.8107479214668274,-0.35674819350242615,0.9934676885604858,0.6670743823051453,0.826605498790741,-0.3273426592350006,0.9946298003196716,0.6654660105705261,0.8281865119934082,-0.3278912603855133,0.9956651329994202,0.6636233925819397,0.8302600383758545,-0.3281642198562622,0.9977139234542847,0.6363509893417358,0.7825767993927002,-0.38603511452674866,0.9907492399215698,0.6431750655174255,0.8126401305198669,-0.2530110478401184,0.9945101737976074,0.6695734858512878,0.7830102443695068,-0.3362634778022766,0.9930018186569214,0.6720696091651917,0.7902557253837585,-0.2997565269470215,0.9952241778373718,0.6477600932121277,0.6238846182823181,-0.37969836592674255,0.9995163679122925,0.6131522059440613,0.7525764107704163,-0.12456699460744858,0.9997614622116089,0.7441712617874146,0.5368139743804932,-0.39033058285713196,0.9877720475196838,0.6912628412246704,0.7307570576667786,-0.004587821662425995,0.07448010891675949,0.8498694896697998,0.4920324385166168,-0.41279610991477966,0.9570977091789246,0.7766244411468506,0.7181298732757568,-0.04386797174811363,0.5435236096382141,0.8700922727584839,0.5116647481918335,-0.46202322840690613,0.9358571767807007,0.787693977355957,0.7609112858772278,-0.06417881697416306,0.5515823364257812,0.8622481822967529,0.541559100151062,-0.46841171383857727,0.9406607151031494,0.7897233963012695,0.7538976669311523,-0.10127405822277069,0.5705870985984802,0.8552208542823792,0.5356929898262024,-0.4155813753604889,0.8861603140830994,0.7866495251655579,0.7324701547622681,-0.06179986149072647,0.5240992307662964,0.6927194595336914,0.36145514249801636,-0.08783181011676788,0.9996988773345947,0.67769855260849,0.4258424639701843,0.08767734467983246,0.9997172951698303,0.6972180604934692,0.22486627101898193,0.1660201996564865,0.22866904735565186,0.6893755793571472,0.27041706442832947,0.3220541179180145,0.01032706443220377,0.6786088347434998,0.09199477732181549,0.39975833892822266,0.41550034284591675,0.67755526304245,0.16772933304309845,0.5579909086227417,0.029762348160147667,0.6645535230636597,0.04871151223778725,0.4169756770133972,0.3929862678050995,0.6662378311157227,0.14193257689476013,0.5820537805557251,0.07846096903085709,0.7289544939994812,0.0975317656993866,0.33196839690208435,0.4437304139137268,0.7218540906906128,0.15879453718662262,0.5433884263038635,0.09752975404262543,4
0.6810243129730225,0.8109226822853088,-0.35499176383018494,0.9942067861557007,0.6706026792526245,0.8187274932861328,-0.3744167387485504,0.9932259321212769,0.6682509779930115,0.8146427273750305,-0.3746846318244934,0.9924691915512085,0.6658217310905457,0.8100249767303467,-0.3744679093360901,0.9939521551132202,0.6707563400268555,0.8254880309104919,-0.3465501666069031,0.995040237903595,0.6689322590827942,0.8270273208618164,-0.3471193313598633,0.9960005283355713,0.667036235332489,0.8289954662322998,-0.34739604592323303,0.9978870153427124,0.6468886733055115,0.7802675366401672,-0.39889007806777954,0.9914848804473877,0.6498003602027893,0.8118886947631836,-0.27170082926750183,0.9949457049369812,0.677722156047821,0.783410906791687,-0.35321471095085144,0.9935190677642822,0.6786260604858398,0.7898874878883362,-0.3186640739440918,0.9955763816833496,0.6549155116081238,0.6201682090759277,-0.38211292028427124,0.999534010887146,0.6140937209129333,0.7522732019424438,-0.14449542760849,0.9997761249542236,0.7453553080558777,0.5258051753044128,-0.3908511996269226,0.9878632426261902,0.6850197315216064,0.7363941073417664,-0.021051576361060143,0.07705826312303543,0.8497327566146851,0.4922063648700714,-0.4194099009037018,0.9599238634109497,0.7747986316680908,0.7182088494300842,-0.04151931777596474,0.5741985440254211,0.8701269626617432,0.5108857750892639,-0.4685337245464325,0.9401797652244568,0.7859457731246948,0.7607836723327637,-0.05819714441895485,0.582412838935852,0.8622530698776245,0.5414636731147766,-0.47485238313674927,0.9448522925376892,0.788885235786438,0.7538591027259827,-0.09421427547931671,0.6012096405029297,0.8552445769309998,0.5366227030754089,-0.4225507378578186,0.8932802677154541,0.7856000065803528,0.7320584058761597,-0.05811819061636925,0.5551283359527588,0.6940907835960388,0.3612804114818573,-0.08778032660484314,0.9997130632400513,0.6767412424087524,0.4272473454475403,0.08762674033641815,0.9997342228889465,0.6979671120643616,0.22529040277004242,0.1643674075603485,0.22545428574085236,0.6884413957595825,0.27243804931640625,0.3183402121067047,0.011118976399302483,0.6787664294242859,0.09170455485582352,0.39254844188690186,0.4168187379837036,0.6775889992713928,0.1676325798034668,0.5515967607498169,0.0309938695281744,0.6648138761520386,0.04859023913741112,0.40870609879493713,0.3878474831581116,0.6660988330841064,0.13895314931869507,0.5758602619171143,0.08025571703910828,0.7288462519645691,0.09738841652870178,0.32225853204727173,0.4512574076652527,0.7215906381607056,0.1610817164182663,0.5400526523590088,0.10340804606676102,4
0.6895498633384705,0.8128958344459534,-0.35910212993621826,0.9946123361587524,0.6784980297088623,0.8206405639648438,-0.3790278434753418,0.9937407374382019,0.6762705445289612,0.8164219856262207,-0.3792949914932251,0.9930395483970642,0.6739824414253235,0.8117782473564148,-0.37908032536506653,0.994401752948761,0.6783139705657959,0.8274899125099182,-0.35026395320892334,0.995411217212677,0.676175057888031,0.8288895487785339,-0.35083016753196716,0.9963030219078064,0.6739445328712463,0.8306726813316345,-0.35110118985176086,0.9980428218841553,0.6561003923416138,0.7820664644241333,-0.406002938747406,0.9921674132347107,0.656866729259491,0.8124886751174927,-0.274519145488739,0.9953393340110779,0.6867157816886902,0.7851904630661011,-0.35816124081611633,0.9940009117126465,0.6870893239974976,0.7916509509086609,-0.3224846124649048,0.9958963990211487,0.6589986085891724,0.6186879873275757,-0.384259432554245,0.9995560646057129,0.6190053224563599,0.7529338598251343,-0.1485394835472107,0.999789834022522,0.7441425323486328,0.511211633682251,-0.39325541257858276,0.9881342649459839,0.685722291469574,0.7264397740364075,-0.018452798947691917,0.07644524425268173,0.8497277498245239,0.4921446740627289,-0.4239341914653778,0.9628763198852539,0.7746486663818359,0.7175314426422119,-0.03445295989513397,0.6001519560813904,0.8704989552497864,0.5101065039634705,-0.47206082940101624,0.9446268081665039,0.785301148891449,0.7598376870155334,-0.05004046484827995,0.609184980392456,0.8623356223106384,0.5413986444473267,-0.47743529081344604,0.9490786790847778,0.788442850112915,0.7534672617912292,-0.08554523438215256,0.6278558373451233,0.8553109765052795,0.5370094776153564,-0.4265778660774231,0.9006242752075195,0.785539448261261,0.7317593693733215,-0.0507490374147892,0.5818750858306885,0.6943105459213257,0.35987454652786255,-0.08822501450777054,0.9997259974479675,0.6776424050331116,0.4281162917613983,0.08806361258029938,0.9997488260269165,0.6974800229072571,0.22169938683509827,0.16407138109207153,0.21833565831184387,0.6883035898208618,0.272880882024765,0.31893390417099,0.01130740437656641,0.6791835427284241,0.09112739562988281,0.3917841911315918,0.414287805557251,0.6776211261749268,0.16692611575126648,0.5520783066749573,0.031160317361354828,0.6650959253311157,0.04793106019496918,0.40818557143211365,0.3812066316604614,0.666092574596405,0.13883058726787567,0.5766398310661316,0.08056903630495071,0.7288581132888794,0.09728332608938217,0.32296010851860046,0.4554232954978943,0.7215614318847656,0.1603606939315796,0.5409771203994751,0.10667404532432556,4
0.6960998177528381,0.8202439546585083,-0.36792999505996704,0.995067834854126,0.6873244047164917,0.8244481682777405,-0.3886302411556244,0.9942920207977295,0.6857478618621826,0.8188768625259399,-0.38888755440711975,0.9936486482620239,0.6840459704399109,0.8134093284606934,-0.3886711299419403,0.9948918223381042,0.6859681010246277,0.8334998488426208,-0.35927632451057434,0.9958096146583557,0.6833862066268921,0.8345875144004822,-0.3598252534866333,0.9966216683387756,0.6805161833763123,0.8360676765441895,-0.3600723445415497,0.998210072517395,0.6595525145530701,0.7824477553367615,-0.4183133840560913,0.9928687214851379,0.6585706472396851,0.8130125999450684,-0.2842049300670624,0.995742917060852,0.695293664932251,0.7928699254989624,-0.3678224980831146,0.9945157170295715,0.6947133541107178,0.7997707724571228,-0.3313779830932617,0.9962359070777893,0.6631509065628052,0.6186470985412598,-0.3881854712963104,0.999586284160614,0.6250459551811218,0.7542541027069092,-0.16071778535842896,0.9998045563697815,0.7395316958427429,0.4903370141983032,-0.4011836647987366,0.9884412288665771,0.6862843632698059,0.7175543904304504,-0.021812690421938896,0.07338645309209824,0.849725604057312,0.49184557795524597,-0.4369550049304962,0.965340256690979,0.7740011811256409,0.7167224287986755,-0.01998777873814106,0.6120539903640747,0.870635986328125,0.509615421295166,-0.4832695722579956,0.9482476711273193,0.7841029763221741,0.7594427466392517,-0.033083610236644745,0.6223398447036743,0.8623915910720825,0.5413268804550171,-0.4865303337574005,0.9525213241577148,0.787334144115448,0.7534218430519104,-0.06621147692203522,0.6414697766304016,0.8553145527839661,0.5372260808944702,-0.43847715854644775,0.9062599539756775,0.7850942015647888,0.7317365407943726,-0.03485729917883873,0.5939489006996155,0.694772481918335,0.35943254828453064,-0.08824510127305984,0.9997380375862122,0.6777322292327881,0.4286348521709442,0.08808572590351105,0.9997618794441223,0.6977999806404114,0.2145402431488037,0.163862943649292,0.210902601480484,0.6881754398345947,0.26910921931266785,0.31596413254737854,0.011092576198279858,0.6802969574928284,0.08931466192007065,0.39132997393608093,0.4091129004955292,0.6776269674301147,0.16260968148708344,0.5505520701408386,0.030488239601254463,0.6663898825645447,0.046388398855924606,0.40784692764282227,0.37427812814712524,0.6660903096199036,0.13468337059020996,0.5756522417068481,0.07913632690906525,0.7289273738861084,0.09683828800916672,0.3247081935405731,0.4565751254558563,0.7214978933334351,0.1597558706998825,0.5423820614814758,0.10699930787086487,4
0.7223009467124939,0.8218376636505127,-0.36769601702690125,0.9955286383628845,0.7133657336235046,0.8250947594642639,-0.3884088397026062,0.9948318004608154,0.7123140692710876,0.8199469447135925,-0.38866010308265686,0.9942483305931091,0.711572527885437,0.8150086402893066,-0.38844266533851624,0.9953727126121521,0.7111976146697998,0.833820104598999,-0.36027804017066956,0.9962033033370972,0.7086517810821533,0.8349016904830933,-0.36080217361450195,0.9969383478164673,0.7059985399246216,0.8362945914268494,-0.36103391647338867,0.9983764290809631,0.6917155385017395,0.7826395034790039,-0.4161590337753296,0.9935480952262878,0.6836422681808472,0.8133742809295654,-0.2883881628513336,0.9961422085762024,0.7212585210800171,0.7957248091697693,-0.36669620871543884,0.9950247406959534,0.7194034457206726,0.8013278245925903,-0.3319096267223358,0.996579110622406,0.677629292011261,0.6179814338684082,-0.3866991698741913,0.9996195435523987,0.6311606168746948,0.755125880241394,-0.16765518486499786,0.9998194575309753,0.7385614514350891,0.4723760783672333,-0.39818671345710754,0.9889755249023438,0.6856696009635925,0.7059223651885986,-0.02847333624958992,0.07662822306156158,0.8493639826774597,0.4908381700515747,-0.4298038184642792,0.9674251079559326,0.7711664438247681,0.7159630060195923,-0.013533268123865128,0.6191820502281189,0.8706929087638855,0.5075522065162659,-0.4748639464378357,0.9511336088180542,0.7803475856781006,0.7576557993888855,-0.02431085705757141,0.6286206841468811,0.8622968196868896,0.540812075138092,-0.4785999059677124,0.95526522397995,0.7841911911964417,0.7524605393409729,-0.055877190083265305,0.6482242941856384,0.854759156703949,0.5371733903884888,-0.4313206970691681,0.9107400178909302,0.7816505432128906,0.7315365672111511,-0.027289075776934624,0.5998553037643433,0.7044499516487122,0.35858458280563354,-0.08843864500522614,0.9997492432594299,0.680284321308136,0.42871978878974915,0.08828715980052948,0.9997732639312744,0.701415479183197,0.2146996706724167,0.16371434926986694,0.21751753985881805,0.6884798407554626,0.2637884020805359,0.31066086888313293,0.012009899131953716,0.6818674802780151,0.08742421120405197,0.390934556722641,0.41815221309661865,0.677688479423523,0.1543288230895996,0.5481022000312805,0.03244439512491226,0.6669110059738159,0.04538077488541603,0.407601922750473,0.37872862815856934,0.6657499074935913,0.11943642050027847,0.5732905268669128,0.08175424486398697,0.7288679480552673,0.09650994837284088,0.33003756403923035,0.4685109853744507,0.7214214205741882,0.152877539396286,0.543407678604126,0.1132545918226242,4
0.7459450364112854,0.8213075995445251,-0.3677613437175751,0.995951235294342,0.7399312257766724,0.8254465460777283,-0.3893328905105591,0.9953252077102661,0.7398892045021057,0.8204723000526428,-0.3895801305770874,0.9947971105575562,0.7400621175765991,0.815639853477478,-0.3893653154373169,0.9958141446113586,0.7370854616165161,0.8337457776069641,-0.3624117076396942,0.9965634942054749,0.7347935438156128,0.8348818421363831,-0.36290326714515686,0.9972274899482727,0.7325605154037476,0.8362752795219421,-0.3631179630756378,0.9985287189483643,0.7226032614707947,0.7857488393783569,-0.41964980959892273,0.9941704273223877,0.7125503420829773,0.8144471049308777,-0.2982073426246643,0.9965066909790039,0.7427548766136169,0.7949462532997131,-0.36705124378204346,0.995496928691864,0.740841269493103,0.8002321124076843,-0.33383387327194214,0.9968979954719543,0.6967788934707642,0.6205166578292847,-0.39010828733444214,0.9996533989906311,0.646855354309082,0.7554017901420593,-0.17514237761497498,0.9998340010643005,0.7383320331573486,0.46301859617233276,-0.3979634940624237,0.989764392375946,0.6841915845870972,0.7074722647666931,-0.016564130783081055,0.08423177897930145,0.8492164015769958,0.4900231957435608,-0.4191170036792755,0.9694953560829163,0.7700818777084351,0.7159059643745422,0.06191924586892128,0.6162615418434143,0.870693027973175,0.5059807896614075,-0.4556809365749359,0.9536633491516113,0.7801777720451355,0.7576810717582703,0.061857763677835464,0.6215239763259888,0.8620001077651978,0.5405192375183105,-0.4607299566268921,0.9576398730278015,0.7839795351028442,0.7522714734077454,0.028255296871066093,0.6416917443275452,0.8541712164878845,0.5371730923652649,-0.41998329758644104,0.9147182106971741,0.7811233997344971,0.7312843203544617,0.04911522567272186,0.5936598181724548,0.7155543565750122,0.35935813188552856,-0.09088342636823654,0.9997562170028687,0.6888096332550049,0.43416622281074524,0.09075294435024261,0.9997792840003967,0.707574725151062,0.21468514204025269,0.16359704732894897,0.2294941544532776,0.6904875040054321,0.26392316818237305,0.3100217282772064,0.012573471292853355,0.6828361749649048,0.08473580330610275,0.3886827528476715,0.4290337860584259,0.6778745055198669,0.15112313628196716,0.5581030249595642,0.033076703548431396,0.6673093438148499,0.04370921850204468,0.4060477614402771,0.38722866773605347,0.6656314134597778,0.11554645001888275,0.5850046277046204,0.08302393555641174,0.7288672924041748,0.09596468508243561,0.33147555589675903,0.480624258518219,0.7214568257331848,0.15245483815670013,0.5627883672714233,0.11533116549253464,4
